Date,Category,Product,Quantity,Unit Price,Discount %,Revenue,Shipping Cost,Profit,Region,Salesperson,Customer ID,Return Status
2025-07-23,Electronics,Headphones,9,$225.28,0%,"$2,027.52",$38.42,$934.58,West,Alice,CUST0101,No
2025-07-23,Electronics,Smartphone,9,$929.14,20%,"$6,689.81",$14.48,"$2,077.40",Central,Carlos,CUST0161,No
2025-07-23,Groceries,Olive Oil,14,$17.34,0%,$242.76,$43.32,$89.42,South,Grace,CUST0173,Yes
2025-07-24,Sports,Dumbbells,13,$62.56,5%,$772.62,$38.48,$203.76,East,Diana,CUST0111,No
2025-07-24,Furniture,Office Chair,8,$145.03,5%,"$1,102.23",$43.88,$425.74,North,Hank,CUST0017,No
2025-07-25,Furniture,Sofa,12,$308.07,0%,"$3,696.84",$14.05,"$1,633.72",East,Grace,CUST0042,No
2025-07-25,Sports,Tennis Racket,2,$193.70,5%,$368.03,$32.24,$186.04,West,Bob,CUST0118,No
2025-07-26,Groceries,Coffee Beans,2,$29.91,20%,$47.86,$29.47,-$13.06,West,Diana,CUST0184,Yes
2025-07-26,Furniture,Office Chair,17,$187.15,0%,"$3,181.55",$42.08,"$1,107.95",Central,Bob,CUST0107,No
2025-07-26,Clothing,T-Shirt,5,$30.71,0%,$153.55,$14.16,$40.23,West,Frank,CUST0051,No
2025-07-26,Clothing,Dress,10,$102.46,5%,$973.37,$34.55,$510.86,South,Eve,CUST0044,No
2025-07-26,Clothing,Dress,8,$71.22,5%,$541.27,$42.58,$259.97,East,Hank,CUST0045,No
2025-07-27,Clothing,T-Shirt,19,$14.46,0%,$274.74,$45.72,$61.41,Central,Carlos,CUST0102,No
2025-07-27,Groceries,Olive Oil,1,$11.29,10%,$10.16,$4.54,$0.33,South,Eve,CUST0120,No
2025-07-27,Sports,Yoga Mat,20,$43.56,0%,$871.20,$14.93,$467.55,Central,Carlos,CUST0184,Yes
2025-07-28,Groceries,Coffee Beans,10,$17.21,10%,$154.89,$22.29,$47.97,North,Diana,CUST0135,No
2025-07-29,Sports,Running Shoes,3,$124.57,5%,$355.02,$31.19,$137.38,South,Alice,CUST0095,No
2025-07-30,Clothing,T-Shirt,16,$12.40,0%,$198.40,$9.42,$52.76,North,Hank,CUST0056,Yes
2025-07-30,Groceries,Pasta,19,$8.77,0%,$166.63,$21.06,$37.22,North,Carlos,CUST0072,No
2025-07-30,Sports,Bicycle Helmet,6,$65.91,15%,$336.14,$10.12,$125.42,South,Eve,CUST0196,No
2025-07-30,Sports,Tennis Racket,11,$81.15,10%,$803.39,$16.58,$416.99,East,Grace,CUST0093,No
2025-07-30,Clothing,Dress,15,$130.83,15%,"$1,668.08",$11.51,$964.41,East,Grace,CUST0176,No
2025-07-30,Sports,Bicycle Helmet,4,$96.06,5%,$365.03,$26.10,$160.88,South,Diana,CUST0073,No
2025-07-31,Furniture,Office Chair,6,$166.54,10%,$899.32,$48.04,$329.85,East,Bob,CUST0056,No
2025-07-31,Electronics,Tablet,17,$293.00,5%,"$4,731.95",$11.67,"$1,462.93",North,Grace,CUST0107,No
2025-07-31,Furniture,Standing Desk,7,$768.24,0%,"$5,377.68",$46.15,"$2,451.22",North,Grace,CUST0171,No
2025-07-31,Electronics,Tablet,8,$570.60,20%,"$3,651.84",$4.59,"$1,875.11",East,Bob,CUST0005,No
2025-08-01,Clothing,Jeans,6,$102.09,0%,$612.54,$36.09,$326.88,East,Frank,CUST0115,No
2025-08-01,Clothing,Jeans,2,$72.32,10%,$130.18,$37.74,$2.29,South,Hank,CUST0113,No
2025-08-01,Clothing,Jeans,2,$79.65,0%,$159.30,$15.65,$33.26,West,Alice,CUST0013,No
2025-08-01,Clothing,T-Shirt,6,$47.93,0%,$287.58,$27.14,$137.29,East,Bob,CUST0059,No
2025-08-01,Furniture,Standing Desk,13,$386.29,15%,"$4,268.50",$16.49,"$2,187.38",South,Diana,CUST0070,No
2025-08-01,Electronics,Tablet,11,$564.81,0%,"$6,212.91",$9.61,"$3,254.04",Central,Carlos,CUST0036,No
2025-08-01,Sports,Bicycle Helmet,3,$31.38,20%,$75.31,$42.77,-$11.59,East,Carlos,CUST0011,No
2025-08-02,Clothing,Sneakers,3,$199.09,10%,$537.54,$38.04,$190.78,East,Hank,CUST0178,No
2025-08-02,Electronics,Headphones,1,$249.89,20%,$199.91,$42.86,$20.25,East,Diana,CUST0175,Yes
2025-08-02,Electronics,Webcam,2,$121.23,20%,$193.97,$15.72,$42.52,East,Bob,CUST0179,No
2025-08-02,Furniture,Dining Table,3,$273.59,5%,$779.73,$27.13,$209.75,West,Frank,CUST0058,No
2025-08-02,Electronics,Laptop,5,"$1,399.51",5%,"$6,647.67",$33.85,"$2,160.09",South,Bob,CUST0179,No
2025-08-02,Groceries,Coffee Beans,6,$8.64,15%,$44.06,$37.87,-$14.66,South,Grace,CUST0145,No
2025-08-02,Electronics,Laptop,4,$989.12,0%,"$3,956.48",$30.93,"$1,367.36",East,Alice,CUST0032,No
2025-08-03,Clothing,Sneakers,17,$134.94,20%,"$1,835.18",$28.78,$820.17,East,Carlos,CUST0067,No
2025-08-03,Sports,Tennis Racket,17,$68.37,20%,$929.83,$31.94,$338.25,South,Hank,CUST0031,No
2025-08-03,Electronics,Monitor,8,$563.62,0%,"$4,508.96",$45.36,"$1,723.57",North,Bob,CUST0176,No
2025-08-03,Electronics,Monitor,13,$251.63,15%,"$2,780.51",$41.44,"$1,224.75",East,Frank,CUST0175,No
2025-08-04,Groceries,Pasta,8,$4.28,0%,$34.24,$39.12,-$27.11,West,Alice,CUST0188,No
2025-08-04,Furniture,Sofa,4,$399.13,10%,"$1,436.87",$25.99,$559.43,South,Frank,CUST0159,No
2025-08-04,Sports,Bicycle Helmet,3,$44.21,0%,$132.63,$40.67,$6.86,West,Carlos,CUST0148,No
2025-08-04,Electronics,Headphones,9,$202.48,5%,"$1,731.20",$11.22,$787.49,South,Diana,CUST0048,No
2025-08-04,Groceries,Coffee Beans,15,$8.54,20%,$102.48,$40.03,-$5.39,North,Bob,CUST0149,No
2025-08-05,Sports,Running Shoes,7,$100.84,20%,$564.70,$47.31,$163.27,Central,Frank,CUST0060,No
2025-08-06,Groceries,Pasta,17,$8.37,20%,$113.83,$21.27,$38.30,North,Carlos,CUST0092,No
2025-08-06,Groceries,Cheese,20,$9.46,15%,$160.82,$48.36,$3.75,Central,Eve,CUST0158,No
2025-08-06,Groceries,Coffee Beans,15,$18.91,0%,$283.65,$41.33,$113.87,South,Eve,CUST0006,No
2025-08-08,Sports,Dumbbells,3,$103.91,5%,$296.14,$36.51,$139.23,West,Alice,CUST0126,No
2025-08-08,Groceries,Coffee Beans,3,$10.99,0%,$32.97,$17.45,-$6.97,West,Grace,CUST0119,No
2025-08-08,Groceries,Chocolate,1,$8.39,5%,$7.97,$12.15,-$7.56,South,Grace,CUST0020,No
2025-08-08,Groceries,Cheese,15,$18.28,10%,$246.78,$36.44,$92.52,South,Grace,CUST0041,No
2025-08-09,Electronics,Webcam,1,$91.67,0%,$91.67,$20.75,$23.52,West,Bob,CUST0177,No
2025-08-09,Electronics,Headphones,14,$250.97,10%,"$3,162.22",$35.29,$973.75,West,Eve,CUST0021,No
2025-08-09,Clothing,Dress,5,$74.92,0%,$374.60,$28.07,$136.46,West,Diana,CUST0060,No
2025-08-09,Electronics,Headphones,6,$175.05,10%,$945.27,$5.87,$508.33,South,Diana,CUST0057,No
2025-08-10,Electronics,Tablet,1,$467.52,5%,$444.14,$24.34,$121.42,West,Frank,CUST0076,No
2025-08-10,Electronics,Webcam,4,$142.17,0%,$568.68,$7.19,$172.60,West,Grace,CUST0098,No
2025-08-10,Sports,Running Shoes,9,$132.40,0%,"$1,191.60",$47.33,$380.22,North,Eve,CUST0157,No
2025-08-11,Furniture,Standing Desk,14,$640.94,5%,"$8,524.50",$44.73,"$3,854.27",North,Alice,CUST0198,No
2025-08-11,Clothing,Jacket,8,$200.25,15%,"$1,361.70",$15.78,$623.40,East,Hank,CUST0055,No
2025-08-11,Furniture,Standing Desk,11,$269.48,0%,"$2,964.28",$49.30,"$1,517.85",West,Frank,CUST0090,No
2025-08-11,Electronics,Laptop,16,"$1,016.50",10%,"$14,637.60",$22.31,"$6,962.31",East,Bob,CUST0116,No
2025-08-11,Sports,Dumbbells,15,$20.69,20%,$248.28,$17.77,$128.28,South,Bob,CUST0144,No
2025-08-12,Furniture,Dining Table,6,$155.37,0%,$932.22,$15.37,$298.37,North,Bob,CUST0049,Yes
2025-08-12,Electronics,Webcam,4,$67.38,0%,$269.52,$8.41,$80.93,North,Bob,CUST0071,No
2025-08-12,Electronics,Laptop,17,$981.12,15%,"$14,177.18",$27.38,"$6,009.89",East,Grace,CUST0119,No
2025-08-12,Clothing,Jacket,4,$121.21,0%,$484.84,$32.15,$242.12,North,Diana,CUST0080,Yes
2025-08-13,Sports,Yoga Mat,15,$28.60,0%,$429.00,$7.68,$124.98,East,Grace,CUST0024,No
2025-08-13,Clothing,Dress,18,$105.64,0%,"$1,901.52",$12.04,$775.93,Central,Diana,CUST0193,No
2025-08-13,Electronics,Monitor,17,$457.37,0%,"$7,775.29",$46.33,"$2,613.18",South,Carlos,CUST0153,No
2025-08-14,Groceries,Olive Oil,2,$7.80,20%,$12.48,$6.28,-$1.65,North,Hank,CUST0050,Yes
2025-08-14,Groceries,Olive Oil,14,$6.03,0%,$84.42,$35.25,-$8.70,South,Hank,CUST0028,No
2025-08-15,Electronics,Tablet,3,$654.35,0%,"$1,963.05",$21.82,$581.63,Central,Bob,CUST0198,No
2025-08-15,Groceries,Chocolate,17,$8.80,20%,$119.68,$46.29,$19.16,South,Bob,CUST0100,No
2025-08-16,Sports,Yoga Mat,9,$55.57,5%,$475.12,$36.07,$196.88,East,Hank,CUST0105,No
2025-08-17,Electronics,Laptop,19,"$1,215.88",0%,"$23,101.72",$40.93,"$11,749.86",North,Eve,CUST0097,No
2025-08-18,Groceries,Chocolate,2,$8.81,0%,$17.62,$27.51,-$20.66,North,Bob,CUST0094,No
2025-08-18,Electronics,Webcam,1,$48.29,20%,$38.63,$26.84,-$4.02,Central,Diana,CUST0010,No
2025-08-19,Sports,Running Shoes,5,$156.61,10%,$704.75,$43.44,$298.77,South,Bob,CUST0166,Yes
2025-08-19,Sports,Bicycle Helmet,13,$67.50,0%,$877.50,$45.00,$454.13,East,Eve,CUST0143,No
2025-08-19,Electronics,Smartphone,9,$633.86,5%,"$5,419.50",$15.98,"$2,536.10",North,Grace,CUST0021,No
2025-08-19,Electronics,Tablet,10,$657.37,10%,"$5,916.33",$41.10,"$2,041.34",West,Carlos,CUST0089,No
2025-08-19,Electronics,Tablet,15,$391.79,20%,"$4,701.48",$15.55,"$2,340.42",North,Eve,CUST0168,No
2025-08-20,Clothing,Jeans,11,$38.74,15%,$362.22,$47.13,$70.46,West,Bob,CUST0147,No
2025-08-20,Furniture,Standing Desk,18,$646.99,0%,"$11,645.82",$38.11,"$5,452.54",South,Carlos,CUST0131,No
2025-08-20,Clothing,Dress,3,$35.59,0%,$106.77,$23.89,$28.91,Central,Frank,CUST0110,No
2025-08-21,Clothing,Jeans,9,$85.77,0%,$771.93,$28.48,$223.04,South,Frank,CUST0050,No
2025-08-21,Groceries,Chocolate,18,$9.44,0%,$169.92,$49.87,$37.15,East,Eve,CUST0081,No
2025-08-21,Groceries,Coffee Beans,8,$20.38,15%,$138.58,$9.86,$62.45,West,Eve,CUST0040,No
2025-08-22,Sports,Yoga Mat,6,$39.78,20%,$190.94,$10.80,$76.09,West,Grace,CUST0106,No
2025-08-22,Groceries,Pasta,13,$8.71,5%,$107.57,$41.69,$20.30,South,Carlos,CUST0180,No
2025-08-22,Electronics,Smartphone,12,$597.33,15%,"$6,092.77",$4.39,"$2,324.25",South,Bob,CUST0143,No
2025-08-23,Clothing,T-Shirt,17,$40.94,0%,$695.98,$26.60,$297.71,West,Frank,CUST0001,No
2025-08-24,Furniture,Office Chair,1,$359.18,0%,$359.18,$19.09,$173.29,North,Carlos,CUST0188,No
2025-08-24,Clothing,Jeans,5,$51.66,15%,$219.55,$10.30,$116.20,South,Bob,CUST0115,No
2025-08-25,Groceries,Cheese,1,$24.01,5%,$22.81,$42.31,-$30.47,North,Alice,CUST0072,No
2025-08-25,Clothing,Dress,7,$50.92,0%,$356.44,$19.76,$136.45,East,Hank,CUST0181,No
2025-08-25,Electronics,Tablet,7,$577.19,15%,"$3,434.28",$39.52,"$1,959.85",North,Alice,CUST0147,No
2025-08-25,Clothing,Jeans,15,$81.52,15%,"$1,039.38",$4.08,$374.58,West,Grace,CUST0175,No
2025-08-25,Furniture,Sofa,19,$467.78,0%,"$8,887.82",$20.50,"$4,304.55",East,Bob,CUST0162,Yes
2025-08-26,Furniture,Standing Desk,8,$339.10,0%,"$2,712.80",$40.03,"$1,412.12",East,Eve,CUST0098,Yes
2025-08-26,Clothing,Sneakers,2,$79.19,0%,$158.38,$46.30,$9.96,South,Diana,CUST0112,No
2025-08-26,Groceries,Olive Oil,10,$16.35,5%,$155.32,$11.09,$62.94,South,Alice,CUST0024,No
2025-08-27,Sports,Running Shoes,10,$66.45,20%,$531.60,$4.47,$245.64,East,Grace,CUST0104,No
2025-08-27,Furniture,Sofa,15,$359.06,5%,"$5,116.60",$12.34,"$1,874.18",North,Carlos,CUST0130,No
2025-08-27,Furniture,Bookshelf,10,$86.93,0%,$869.30,$36.39,$364.67,Central,Eve,CUST0195,No
2025-08-27,Furniture,Bookshelf,17,$186.07,0%,"$3,163.19",$27.95,"$1,025.78",Central,Diana,CUST0112,No
2025-08-28,Clothing,Jeans,20,$71.10,10%,"$1,279.80",$47.55,$673.48,Central,Alice,CUST0155,No
2025-08-28,Clothing,Jeans,10,$56.24,15%,$478.04,$32.27,$188.02,South,Diana,CUST0039,Yes
2025-08-28,Sports,Running Shoes,9,$91.28,0%,$821.52,$37.85,$306.25,West,Frank,CUST0045,No
2025-08-28,Sports,Dumbbells,4,$112.56,0%,$450.24,$45.18,$103.62,North,Alice,CUST0019,No
2025-08-29,Sports,Dumbbells,14,$104.14,0%,"$1,457.96",$14.45,$804.39,Central,Alice,CUST0147,No
2025-08-29,Groceries,Chocolate,1,$10.51,0%,$10.51,$24.84,-$19.92,East,Bob,CUST0123,No
2025-08-29,Sports,Running Shoes,15,$80.68,0%,"$1,210.20",$25.51,$561.10,South,Eve,CUST0082,No
2025-08-30,Furniture,Standing Desk,10,$655.86,20%,"$5,246.88",$35.42,"$2,775.32",East,Hank,CUST0014,No
2025-08-30,Furniture,Dining Table,12,$464.17,0%,"$5,570.04",$49.41,"$2,325.93",Central,Carlos,CUST0073,No
2025-08-30,Clothing,Jacket,14,$158.95,5%,"$2,114.03",$21.84,$883.56,East,Bob,CUST0108,No
2025-08-30,Sports,Tennis Racket,16,$197.98,0%,"$3,167.68",$35.61,"$1,775.14",West,Grace,CUST0077,No
2025-08-30,Clothing,Jacket,15,$64.12,5%,$913.71,$26.33,$435.86,Central,Alice,CUST0116,No
2025-08-31,Furniture,Standing Desk,11,$742.54,0%,"$8,167.94",$22.11,"$4,667.08",North,Diana,CUST0078,No
2025-08-31,Furniture,Standing Desk,9,$347.41,0%,"$3,126.69",$16.51,"$1,321.65",North,Grace,CUST0101,No
2025-08-31,Electronics,Smartphone,3,$982.06,0%,"$2,946.18",$34.92,$978.78,West,Alice,CUST0126,No
2025-09-01,Electronics,Headphones,3,$92.68,0%,$278.04,$31.44,$84.18,East,Alice,CUST0163,No
2025-09-01,Furniture,Office Chair,4,$318.26,10%,"$1,145.74",$48.11,$349.08,South,Bob,CUST0096,No
2025-09-01,Furniture,Sofa,9,$533.54,0%,"$4,801.86",$15.66,"$2,395.74",South,Eve,CUST0086,No
2025-09-02,Electronics,Laptop,14,"$1,241.29",5%,"$16,509.16",$42.88,"$6,212.05",East,Alice,CUST0125,No
2025-09-02,Electronics,Smartphone,19,$739.21,20%,"$11,235.99",$7.86,"$5,186.11",South,Eve,CUST0068,No
2025-09-02,Sports,Yoga Mat,14,$41.27,15%,$491.11,$6.11,$199.07,Central,Hank,CUST0035,No
2025-09-02,Groceries,Cheese,20,$4.89,10%,$88.02,$25.70,$1.53,North,Bob,CUST0139,No
2025-09-02,Clothing,T-Shirt,18,$32.14,0%,$578.52,$8.79,$337.45,Central,Bob,CUST0079,No
2025-09-02,Sports,Yoga Mat,5,$45.99,0%,$229.95,$33.67,$68.89,East,Alice,CUST0039,Yes
2025-09-03,Electronics,Laptop,3,"$1,296.99",0%,"$3,890.97",$13.24,"$2,261.34",South,Grace,CUST0018,No
2025-09-03,Electronics,Tablet,14,$313.04,10%,"$3,944.30",$30.21,"$1,470.19",South,Eve,CUST0106,No
2025-09-03,Groceries,Coffee Beans,4,$24.85,10%,$89.46,$29.49,-$0.70,South,Hank,CUST0174,No
2025-09-03,Clothing,Jeans,16,$32.03,5%,$486.86,$24.96,$255.40,South,Eve,CUST0023,No
2025-09-04,Sports,Tennis Racket,1,$105.29,0%,$105.29,$19.63,$40.60,West,Alice,CUST0075,No
2025-09-04,Sports,Dumbbells,3,$37.16,15%,$94.76,$4.08,$48.17,North,Hank,CUST0077,No
2025-09-04,Clothing,Jeans,18,$38.64,20%,$556.42,$26.91,$278.76,Central,Diana,CUST0002,Yes
2025-09-05,Groceries,Olive Oil,14,$5.28,15%,$62.83,$9.10,$23.56,East,Bob,CUST0057,No
2025-09-05,Electronics,Headphones,4,$106.06,20%,$339.39,$26.01,$140.25,East,Grace,CUST0087,No
2025-09-05,Furniture,Standing Desk,7,$676.94,10%,"$4,264.72",$20.78,"$2,059.22",South,Alice,CUST0196,No
2025-09-05,Furniture,Office Chair,5,$347.55,10%,"$1,563.98",$32.14,$437.57,West,Alice,CUST0084,No
2025-09-05,Furniture,Dining Table,9,$871.09,0%,"$7,839.81",$31.75,"$3,597.07",South,Bob,CUST0098,No
2025-09-05,Furniture,Office Chair,20,$230.95,10%,"$4,157.10",$38.06,"$1,238.94",South,Grace,CUST0003,No
2025-09-05,Clothing,Jeans,9,$87.38,0%,$786.42,$45.10,$322.79,South,Alice,CUST0183,No
2025-09-05,Clothing,Jeans,10,$60.47,15%,$514.00,$32.07,$182.02,East,Frank,CUST0186,No
2025-09-06,Sports,Dumbbells,9,$63.67,0%,$573.03,$18.75,$173.65,Central,Alice,CUST0160,No
2025-09-06,Groceries,Olive Oil,5,$19.20,5%,$91.20,$18.42,$9.58,North,Hank,CUST0186,No
2025-09-06,Furniture,Bookshelf,11,$72.12,0%,$793.32,$14.59,$253.61,Central,Frank,CUST0081,No
2025-09-07,Groceries,Chocolate,1,$3.24,5%,$3.08,$45.84,-$44.59,South,Eve,CUST0156,No
2025-09-07,Sports,Bicycle Helmet,15,$42.17,0%,$632.55,$43.12,$328.85,North,Carlos,CUST0020,No
2025-09-07,Electronics,Laptop,10,$961.65,0%,"$9,616.50",$47.64,"$4,995.07",North,Grace,CUST0124,No
2025-09-08,Furniture,Sofa,6,$868.03,10%,"$4,687.36",$20.36,"$1,453.60",North,Bob,CUST0095,No
2025-09-08,Furniture,Sofa,16,$723.13,5%,"$10,991.58",$25.62,"$3,361.38",East,Carlos,CUST0168,No
2025-09-08,Electronics,Monitor,16,$471.43,0%,"$7,542.88",$22.12,"$3,959.64",Central,Hank,CUST0159,No
2025-09-08,Electronics,Tablet,13,$532.78,0%,"$6,926.14",$44.52,"$3,984.76",North,Eve,CUST0110,No
2025-09-09,Electronics,Monitor,3,$532.25,10%,"$1,437.08",$21.54,$629.26,North,Frank,CUST0102,No
2025-09-09,Sports,Running Shoes,19,$155.35,5%,"$2,804.07",$12.37,"$1,426.64",East,Diana,CUST0126,No
2025-09-09,Electronics,Monitor,10,$455.27,0%,"$4,552.70",$37.02,"$1,797.86",East,Bob,CUST0150,No
2025-09-09,Clothing,Jacket,5,$68.87,5%,$327.13,$22.22,$110.12,Central,Alice,CUST0174,No
2025-09-09,Clothing,T-Shirt,10,$41.67,10%,$375.03,$8.70,$152.26,Central,Diana,CUST0181,No
2025-09-10,Sports,Dumbbells,1,$114.53,10%,$103.08,$13.43,$24.65,Central,Frank,CUST0027,No
2025-09-10,Electronics,Laptop,4,$971.77,5%,"$3,692.73",$20.85,"$1,821.03",North,Frank,CUST0080,Yes
2025-09-10,Furniture,Sofa,10,$703.81,0%,"$7,038.10",$8.09,"$2,879.03",South,Alice,CUST0003,No
2025-09-11,Furniture,Office Chair,12,$194.40,0%,"$2,332.80",$20.99,$981.71,West,Frank,CUST0096,No
2025-09-11,Groceries,Cheese,2,$15.30,10%,$27.54,$31.87,-$22.86,West,Eve,CUST0127,No
2025-09-11,Electronics,Smartphone,4,$485.13,15%,"$1,649.44",$29.00,$825.90,East,Diana,CUST0176,No
2025-09-12,Clothing,Sneakers,10,$87.88,20%,$703.04,$9.03,$373.15,North,Alice,CUST0192,No
2025-09-12,Clothing,Jacket,8,$172.93,0%,"$1,383.44",$25.47,$615.76,Central,Hank,CUST0194,No
2025-09-12,Furniture,Dining Table,6,$343.76,5%,"$1,959.43",$16.09,$729.11,North,Alice,CUST0014,No
2025-09-12,Electronics,Monitor,4,$413.04,15%,"$1,404.34",$17.50,$543.98,West,Frank,CUST0166,No
2025-09-12,Electronics,Monitor,11,$176.44,0%,"$1,940.84",$25.13,$933.08,Central,Alice,CUST0002,Yes
2025-09-12,Clothing,T-Shirt,13,$23.57,15%,$260.45,$28.11,$115.19,Central,Bob,CUST0193,No
2025-09-12,Furniture,Office Chair,1,$152.62,20%,$122.10,$49.34,$1.32,South,Diana,CUST0060,No
2025-09-13,Sports,Running Shoes,1,$180.70,20%,$144.56,$33.75,$29.87,South,Diana,CUST0118,No
2025-09-13,Electronics,Webcam,1,$62.75,20%,$50.20,$18.77,$1.15,West,Carlos,CUST0007,Yes
2025-09-13,Electronics,Headphones,20,$172.51,15%,"$2,932.67",$16.12,"$1,485.67",East,Alice,CUST0117,No
2025-09-13,Clothing,Sneakers,18,$181.63,0%,"$3,269.34",$12.16,"$1,633.36",Central,Hank,CUST0102,No
2025-09-13,Electronics,Laptop,11,"$1,262.30",0%,"$13,885.30",$16.41,"$7,147.74",South,Eve,CUST0126,No
2025-09-14,Electronics,Laptop,16,"$1,284.28",5%,"$19,521.06",$18.10,"$7,141.88",West,Alice,CUST0177,No
2025-09-14,Groceries,Cheese,7,$8.07,5%,$53.67,$11.30,$16.46,West,Bob,CUST0175,No
2025-09-15,Furniture,Office Chair,8,$383.60,0%,"$3,068.80",$31.74,"$1,139.16",Central,Grace,CUST0163,No
2025-09-15,Sports,Yoga Mat,20,$36.76,20%,$588.16,$49.36,$252.86,East,Frank,CUST0034,No
2025-09-16,Sports,Running Shoes,3,$131.72,15%,$335.89,$25.89,$101.00,North,Hank,CUST0001,No
2025-09-16,Furniture,Dining Table,12,$824.85,0%,"$9,898.20",$10.68,"$3,507.93",West,Grace,CUST0087,Yes
2025-09-16,Clothing,Jacket,18,$248.01,0%,"$4,464.18",$8.15,"$2,184.77",North,Eve,CUST0082,No
2025-09-17,Furniture,Office Chair,7,$480.33,0%,"$3,362.31",$23.41,"$1,499.02",South,Alice,CUST0108,No
2025-09-18,Furniture,Sofa,20,"$1,310.94",0%,"$26,218.80",$34.02,"$11,256.67",West,Grace,CUST0137,No
2025-09-19,Furniture,Sofa,18,"$1,199.92",20%,"$17,278.85",$7.88,"$8,443.89",South,Carlos,CUST0034,No
2025-09-19,Electronics,Monitor,12,$413.05,15%,"$4,213.11",$45.52,"$2,000.29",East,Carlos,CUST0164,No
2025-09-19,Clothing,T-Shirt,18,$12.99,15%,$198.75,$17.65,$46.56,North,Alice,CUST0194,No
2025-09-19,Groceries,Coffee Beans,10,$13.88,10%,$124.92,$42.33,$29.94,North,Hank,CUST0156,No
2025-09-20,Sports,Tennis Racket,13,$110.85,0%,"$1,441.05",$23.00,$416.86,South,Bob,CUST0053,No
2025-09-20,Electronics,Laptop,8,$962.84,0%,"$7,702.72",$27.74,"$4,592.31",South,Frank,CUST0184,No
2025-09-20,Electronics,Monitor,6,$483.89,10%,"$2,613.01",$30.78,"$1,426.21",Central,Eve,CUST0088,No
2025-09-20,Sports,Tennis Racket,4,$176.77,0%,$707.08,$49.71,$271.89,North,Carlos,CUST0134,No
2025-09-20,Clothing,T-Shirt,15,$18.90,0%,$283.50,$15.14,$101.60,Central,Hank,CUST0001,Yes
2025-09-21,Groceries,Olive Oil,15,$14.91,0%,$223.65,$47.05,$51.40,West,Alice,CUST0134,No
2025-09-21,Furniture,Standing Desk,10,$240.05,15%,"$2,040.42",$4.85,$780.40,North,Diana,CUST0063,No
2025-09-21,Groceries,Coffee Beans,1,$28.08,20%,$22.46,$22.78,-$14.40,South,Frank,CUST0033,Yes
2025-09-21,Furniture,Office Chair,19,$111.00,0%,"$2,109.00",$16.68,"$1,050.77",South,Alice,CUST0126,No
2025-09-21,Sports,Dumbbells,4,$52.10,15%,$177.14,$13.75,$52.79,South,Grace,CUST0077,No
2025-09-22,Furniture,Sofa,16,$971.16,5%,"$14,761.63",$33.66,"$7,954.89",Central,Diana,CUST0063,Yes
2025-09-22,Sports,Running Shoes,4,$144.03,0%,$576.12,$49.55,$237.91,South,Frank,CUST0089,No
2025-09-22,Furniture,Standing Desk,7,$225.16,5%,"$1,497.31",$27.40,$612.64,East,Eve,CUST0043,No
2025-09-22,Electronics,Smartphone,10,$790.84,0%,"$7,908.40",$14.74,"$4,434.46",West,Hank,CUST0145,No
2025-09-23,Clothing,Jacket,1,$168.78,20%,$135.02,$17.33,$23.68,West,Carlos,CUST0113,No
2025-09-23,Groceries,Cheese,20,$18.53,15%,$315.01,$25.88,$104.68,West,Eve,CUST0023,No
2025-09-23,Sports,Dumbbells,13,$85.87,0%,"$1,116.31",$26.25,$318.40,East,Frank,CUST0016,No
2025-09-24,Furniture,Standing Desk,12,$640.55,5%,"$7,302.27",$5.69,"$3,974.69",East,Diana,CUST0096,Yes
2025-09-24,Electronics,Headphones,10,$159.65,5%,"$1,516.67",$6.88,$707.95,Central,Carlos,CUST0064,No
2025-09-24,Groceries,Coffee Beans,7,$9.35,20%,$52.36,$37.77,-$10.96,South,Grace,CUST0045,No
2025-09-24,Furniture,Standing Desk,18,$553.35,5%,"$9,462.28",$19.65,"$4,641.56",South,Frank,CUST0120,Yes
2025-09-25,Groceries,Pasta,13,$9.42,0%,$122.46,$33.57,$25.91,West,Carlos,CUST0008,No
2025-09-25,Sports,Dumbbells,5,$137.11,0%,$685.55,$22.51,$279.34,Central,Hank,CUST0180,No
2025-09-25,Electronics,Monitor,12,$575.40,0%,"$6,904.80",$8.22,"$3,377.36",East,Carlos,CUST0166,No
2025-09-26,Electronics,Webcam,20,$142.58,0%,"$2,851.60",$19.57,"$1,188.58",East,Carlos,CUST0154,No
2025-09-26,Furniture,Office Chair,20,$295.58,0%,"$5,911.60",$19.16,"$2,423.60",Central,Eve,CUST0181,No
2025-09-27,Electronics,Smartphone,13,$749.42,15%,"$8,281.09",$16.73,"$3,808.72",North,Grace,CUST0175,No
2025-09-27,Electronics,Monitor,10,$511.22,0%,"$5,112.20",$17.52,"$2,510.64",North,Diana,CUST0120,No
2025-09-27,Furniture,Bookshelf,8,$140.44,20%,$898.82,$13.01,$349.08,Central,Eve,CUST0092,No
2025-09-28,Clothing,Dress,14,$53.27,20%,$596.62,$29.37,$191.24,Central,Alice,CUST0156,No
2025-09-28,Electronics,Headphones,3,$138.12,0%,$414.36,$44.24,$177.55,West,Hank,CUST0008,No
2025-09-28,Clothing,Jeans,18,$117.67,15%,"$1,800.35",$45.46,$752.24,Central,Eve,CUST0123,Yes
2025-09-28,Groceries,Olive Oil,13,$10.58,0%,$137.54,$10.33,$47.49,West,Eve,CUST0053,No
